id,title,type,ref,area
5692,Новики,4,3dca85b2-e691-11e9-b48a-005056b24375,19
5693,Новики (Чернігівська обл.),4,3bb06922-16d8-11ec-80fb-b8830365bd04,25
5694,Новини,4,202ecce9-0fe6-11eb-80fb-b8830365bd04,17
5695,Новини (Львівська обл.),4,ed4cc03a-253c-11ee-a361-48df37b92096,13
5696,Новиця,4,387f887b-cf47-11e9-b0c5-005056b24375,9
5697,Новичка,4,e94c0150-9286-11e9-898c-005056b24375,9
5719,Новоаврамівка,4,9b8c62e2-29c5-11eb-80fb-b8830365bd04,16
5720,Новоайдар,2,b6e8345e-a929-11e0-91c2-e85e90109097,12
5721,Новоандріївка,4,8724da8b-e5df-11e9-b48a-005056b24375,8
5722,Новоандріївка (Кіровоградська обл.),4,b43e717b-8854-11e9-898c-005056b24375,11
5723,Новоархангельськ,2,f7062326-4078-11de-b509-001d92f78698,11
5724,Новобарово,4,f359c2dc-7fef-11ea-a970-b8830365ade4,7
5725,Новобахмутівка,4,4eb0cfb6-3e44-11eb-80fb-b8830365bd04,5
5726,Новоберецьке,4,c7a8621c-3e4c-11eb-80fb-b8830365bd04,20
5727,Новоберислав,4,f2d3c708-cf15-11e9-b0c5-005056b24375,21
5729,Новобогданівка (Миколаївський р-н),4,7e93987b-5f63-11ec-80fb-b8830365bd04,14
5730,Новобогданівка(Запоріз.обл.),4,2c761145-b2c4-11e5-8478-005056887b8d,8
5731,Новоборисівка,4,1d985e2f-9e5e-11e9-898c-005056b24375,15
5732,Новобратське,4,e4b5ce81-56e9-11ee-a361-48df37b92096,6
5728,Новобіла,4,e87e4189-9e3e-11e9-898c-005056b24375,12
5733,Новов'язівське,4,b055670d-fef6-11e9-91ff-0025b501a04b,4
5734,Нововасилівка,4,79b27fc9-b76f-11e9-8c22-005056b24375,8
5736,Нововасилівка (Єланецький р-н),4,9cb5937b-34f4-11ed-a361-48df37b92096,14
5737,Нововасилівка (Іванівський р-н),4,42495f60-4d3e-11ec-80fb-b8830365bd04,21
5735,Нововасилівка (Бердянська міск. рада.),4,ccb4b760-0c99-11ea-8c15-0025b502a06e,8
5738,Нововасилівка (Миколаївська обл.),4,20c55a09-f917-11ea-80fb-b8830365bd04,14
5739,Нововодяне,4,fb0b387e-3a90-11e5-add9-005056887b8d,8
5740,Нововодяне (Донецька обл.),4,a325130c-1a1d-11eb-80fb-b8830365bd04,5
5741,Нововознесенка,4,07f35e97-514a-11ee-a361-48df37b92096,11
5742,Нововознесенське,4,75b1e141-b6eb-11eb-80fb-b8830365bd04,21
5743,Нововолинськ,1,db5c8953-391c-11dd-90d9-001a92567626,3
5744,Нововолодимирівка,4,1900c1e0-f918-11ea-80fb-b8830365bd04,21
5745,Нововолодимирівка (Миколаївська обл.),4,bbab72bd-0fe4-11eb-80fb-b8830365bd04,14
5746,Нововоронцовка,2,f7062318-4078-11de-b509-001d92f78698,21
5747,Нововоскресенка (Веселинівський р-н),4,6538f4f8-2467-11ed-a361-48df37b92096,14
5748,Нововоскресенське,4,bc006f80-30a9-11ec-80fb-b8830365bd04,21
5749,Новогеоргіївка (Одеська обл.),4,729f6dab-ec5b-11ea-80fb-b8830365bd04,15
5750,Новогніде,4,51e23bec-f91f-11ea-80fb-b8830365bd04,4
5751,Новоградківка,4,a554dc48-64d3-11e9-898c-005056b24375,15
5752,Новогригорівка,4,e879c5d2-885a-11e9-898c-005056b24375,14
5753,Новогригорівка (Васильківський р-н),4,e6acc2fe-64e4-11ed-a361-48df37b92096,4
5754,Новогригорівка (Дніпропетровська обл.),4,c813a689-0ce3-11ea-8c15-0025b502a06e,4
5755,"Новогригорівка (Маловисківський р-н., Кіров. обл.)",4,ddbbbd99-29c2-11eb-80fb-b8830365bd04,11
5756,Новогригорівка (Херсонська обл.),4,d15cf3b9-e67e-11e9-b48a-005056b24375,21
5757,Новогригорівка Перша (Кіровоградська обл.),4,c3f7c5a5-82d0-11e9-898c-005056b24375,11
5758,Новогригорівське,4,67e9c259-5f76-11ec-80fb-b8830365bd04,21
5759,Новогродівка,1,1097567d-8a89-11e0-8140-969cd9edcd68,5
5760,Новогуйвинське,2,2c197334-4d80-11e5-8d8d-005056887b8d,6
5761,Новогупалівка,4,067de477-884c-11e9-898c-005056b24375,8
5762,Новоданилівка,4,2e80ecec-76f1-11e9-898c-005056b24375,8
5763,Новоданилівка (Казанківський р-н),4,fc30807e-a9af-11eb-80fb-b8830365bd04,14
5764,Новоданилівка (Оріхівський р-н),4,139e45a4-e5e0-11e9-b48a-005056b24375,8
5765,Новодеркул,4,22d787d9-daa7-11e9-b48a-005056b24375,12
5766,Новодмитрівка (Білозерський р-н),4,a6118956-1aad-11ea-8c15-0025b502a06e,21
5767,Новодмитрівка (Великоолександрівський р-н),4,2939931c-96c9-11ea-a970-b8830365ade4,21
5768,Новодмитрівка (Херсонська обл.),4,d15cf3ce-e67e-11e9-b48a-005056b24375,21
5769,Новодмитрівка Друга,4,a7caa4c7-0fe2-11eb-80fb-b8830365bd04,21
5770,Новодніпровка,4,4c8dd0e9-9402-11e9-898c-005056b24375,8
5771,Новодністровськ,1,b6c1c6b7-0aaf-11e1-a180-0026b97ed48a,24
5772,Новодонецьке,4,d912ef39-4db7-11e6-a9f2-005056887b8d,5
5773,Новодружеськ,1,23d2e60c-1b3d-11e5-add9-005056887b8d,12
5774,Новодубище,4,01b27861-4643-11ee-a361-48df37b92096,22
5775,Новоекономічне (Донецька обл.),3,4be7e743-c76e-11ea-a970-b8830365ade4,5
5779,Новоживотів,4,c6e406e8-1503-11ee-a361-48df37b92096,2
5780,Новозлатопіль,4,288fe469-7d5c-11e9-898c-005056b24375,8
5781,Новозлатопіль (Розівський р-н),4,adf1096f-464a-11ec-80fb-b8830365bd04,8
5789,Новокальчеве,4,3a78cd5c-9e07-11eb-80fb-b8830365bd04,15
5790,Новокарлівка,4,720a18e3-9e36-11e9-898c-005056b24375,8
5788,Новокаїри,4,365fecb1-f918-11ea-80fb-b8830365bd04,21
5791,Новокиївка,4,47e577f0-fed7-11e9-91ff-0025b501a04b,21
5792,Новокостянтинів,4,4b4f275c-9e4d-11e9-898c-005056b24375,22
5793,Новокостянтинівка,4,b565e917-9e69-11e9-898c-005056b24375,14
5794,Новокрасне,4,a982ce74-f984-11ea-80fb-b8830365bd04,14
5795,Новокраснівка,4,ddbe6fb4-7ff0-11ea-a970-b8830365ade4,5
5796,Новолабунь,4,52c9b457-afdc-11ea-a970-b8830365ade4,22
5797,Новолуганське,3,fdf23127-c172-11e3-9fa0-0050568002cf,5
5798,Новолутківка (Кіровоградська обл.),4,1208d11d-c771-11ea-a970-b8830365ade4,11
5799,Новомайорське,4,cdce2c29-1d10-11eb-80fb-b8830365bd04,5
5800,Новомар'ївка,4,78177e04-73d6-11ee-a361-48df37b92096,14
5802,"Новомиколаївка (Верхньодніпров. р-н, Дніпроп. обл)",2,1afd1f8e-cf3c-11e9-b0c5-005056b24375,4
5803,Новомиколаївка (Дніпровський р-н),4,fee78565-cf3c-11e9-b0c5-005056b24375,4
5804,Новомиколаївка (Донецька обл.),4,3d5cd427-96cf-11ea-a970-b8830365ade4,5
5805,Новомиколаївка (Запорізька обл.),2,cfbeaca4-4063-11de-b509-001d92f78698,8
5806,Новомиколаївка (Кілійський р-н.),4,652c7b30-000b-11eb-80fb-b8830365bd04,15
5807,Новомиколаївка (Кіроговоградська обл.),4,2799c192-c33c-11e9-b0c5-005056b24375,11
5808,Новомиколаївка (Лиманський р-н),4,515ffce2-76f7-11e9-898c-005056b24375,15
5809,Новомиколаївка (Мелітопольський р-н),4,067de48e-884c-11e9-898c-005056b24375,8
5810,Новомиколаївка (Новотроїцький р-н),4,681956e4-a958-11e9-b73a-005056b24375,21
5811,Новомиколаївка (Томаківський р-н),4,b96f7d22-5f99-11ec-80fb-b8830365bd04,4
5812,Новомиколаївка(Скадовський р-н),4,f7b76339-fb26-11e5-899e-005056887b8d,21
5801,Новомикільськ,4,0b3d9095-d54c-11ee-a361-48df37b92096,2
5813,Новомильськ (Рівненська обл.),4,8e652e67-c776-11ea-a970-b8830365ade4,17
5814,Новомиргород,1,f7062322-4078-11de-b509-001d92f78698,11
5815,Новомихайлівка,4,8ec573fa-9e5f-11e9-898c-005056b24375,21
5816,Новомихайлівка (Донецька обл.),4,d03cca1a-cf28-11e9-b0c5-005056b24375,5
5817,Новомихайлівка (Запорізька обл.),4,d9071b58-4658-11ec-80fb-b8830365bd04,8
5818,Новомосковськ,1,db5c8956-391c-11dd-90d9-001a92567626,4
5819,Новонаталівка,4,ec52fa17-29be-11eb-80fb-b8830365bd04,21
5820,Новоозерянка,2,815327fe-1fc5-11ee-a361-48df37b92096,6
5821,Новоолександрівка,4,a0685396-07db-11eb-80fb-b8830365bd04,14
5823,Новоолександрівка (Єланецький р-н),4,a7a8f932-5f65-11ec-80fb-b8830365bd04,14
5822,Новоолександрівка (Донецька обл.),4,5a1cd967-a96a-11e9-b73a-005056b24375,5
5824,Новоолександрівка (Запорізька обл.),4,ac2dbbcc-5a16-11ea-a970-b8830365ade4,8
5825,Новоолександрівка (Знам'янський р-н),4,8ae75790-3e48-11eb-80fb-b8830365bd04,11
5826,Новоолександрівка (Каланчацький р-н),4,e7a562a5-c76b-11ea-a970-b8830365ade4,21
5827,Новоолександрівка (Кіровоградська обл.),4,322c3515-9403-11e9-898c-005056b24375,11
5828,Новоолександрівка (Луганська обл.),4,3bb9a7c1-bafa-11ea-a970-b8830365ade4,12
5829,Новоолександрівка (Миколаївська обл.),4,56646c14-cf44-11e9-b0c5-005056b24375,14
5830,Новоолександрівка (Нижньосірогозький р-н),4,f384f3d4-b7a7-11e9-8c22-005056b24375,21
5831,"Новоолександрівка (Нововорон.р-н,Херсон.обл.)",4,14d05427-7c73-11e4-acce-0050568002cf,21
5832,"Новоолександрівка (Новоукраїнський р-н, Кіров обл)",4,ac569711-f40b-11e9-91ff-0025b501a04b,11
5833,Новоолександрівка (Одеська обл.),4,93b845d4-fba1-11ed-a361-48df37b92096,15
5834,Новоолександрівка (Харківська обл.),4,c4471413-e5eb-11e9-b48a-005056b24375,20
5835,Новоолександрівка(Дніпропетровська обл.),4,44c46a5b-3c1d-11e5-add9-005056887b8d,4
5836,Новоолексіївка (Кіровоградська обл.),4,f8f18bf2-3e47-11eb-80fb-b8830365bd04,11
5837,Новоолексіївка (Херсонська обл.),2,12a2b513-a30f-11e4-a77a-005056887b8d,21
5838,Новооленівка,4,0d339a37-e595-11eb-80fb-b8830365bd04,8
5839,Новооржицьке,2,8363dfbb-dd1d-11e4-8a92-005056887b8d,16
5840,Новооріхівка,4,d4e6c3ea-9e6b-11e9-898c-005056b24375,16
5841,Новоосинове,4,4fe41c36-b785-11e9-8c22-005056b24375,20
5842,Новопавлівка,4,d9629bb5-29be-11eb-80fb-b8830365bd04,21
5843,"Новопавлівка (Врадіївський р-н., Мик. обл.)",4,396e02a3-a666-11eb-80fb-b8830365bd04,14
5844,Новопавлівка (Донецька обл.),4,84e6a71f-16d8-11ec-80fb-b8830365bd04,5
5846,Новопавлівка (Запорізька обл.),4,b9b59eae-cf14-11e9-b0c5-005056b24375,8
5845,"Новопавлівка (Запорізька обл., Оріхівський р-н)",4,139e458f-e5e0-11e9-b48a-005056b24375,8
5847,Новопавлівка (Кіровоградська обл.),4,82d35272-5c46-11ee-a361-48df37b92096,11
5848,Новопавлівка(Межівський р-н),4,9261c077-1bee-11e5-add9-005056887b8d,4
5849,Новопетриківка,4,67209448-cb8c-11e3-95eb-0050568046cd,5
5850,Новопетрівка (Бердянський р-н),4,66ee2bfd-f232-11e8-ad0d-005056b24375,8
5851,Новопетрівка (Дніпропетровська обл.),4,63acd07d-f982-11ea-80fb-b8830365bd04,4
5852,Новопетрівка (Запорізька обл.),4,1f443beb-29bf-11eb-80fb-b8830365bd04,8
5853,Новопетрівка (Кіровоградська обл.),4,1f74e99a-9e43-11e9-898c-005056b24375,11
5854,Новопетрівка (Кіровоградський р-н),4,782e6995-77ae-11ec-80fb-b8830365bd04,11
5855,Новопетрівка (Одеська обл.),4,d4f405b6-64d0-11e9-898c-005056b24375,15
5856,Новопетрівка (Снігурівська громада),4,1ffc73a2-cf41-11e9-b0c5-005056b24375,14
5857,Новопетрівка (Херсонська обл.),4,9bbe5b2f-5143-11ee-a361-48df37b92096,21
5858,Новопетрівське,4,1ffc73b7-cf41-11e9-b0c5-005056b24375,14
5859,Новопилипівка,4,51b21620-9284-11e9-898c-005056b24375,8
5862,Новопокровка (Дніпропетровська обл.),4,e68423dc-9e60-11e9-898c-005056b24375,4
5863,Новопокровка (Харківська обл.),2,e295efe0-59e9-11e4-acce-0050568002cf,20
5864,Новопокровка (Херсонська обл.),4,e0a7b3ab-b7a5-11e9-8c22-005056b24375,21
5865,Новополтавка,4,b5ee7564-64ca-11e9-898c-005056b24375,14
5866,Новополтавка (Запорізька обл.),4,be16f5c6-0c92-11ea-8c15-0025b502a06e,8
5867,Новополь,4,88869c2a-1a19-11eb-80fb-b8830365bd04,15
5868,Новопрокопівка,4,cf4bf9b8-4699-11ea-b89e-0025b501a04b,8
5869,Новопсков,2,f7062348-4078-11de-b509-001d92f78698,12
5860,Новопідгородне,4,096707be-1777-11eb-80fb-b8830365bd04,4
5861,Новопідкряж,4,b5d484d8-b7a9-11e9-8c22-005056b24375,4
5870,Новорайськ,4,6febdcf4-8876-11e9-898c-005056b24375,21
5873,Новорозсош,4,e87e419e-9e3e-11e9-898c-005056b24375,12
5872,Новорозівка,4,b23f6141-4651-11ec-80fb-b8830365bd04,8
5874,Новороманівка,4,505d4181-c41d-11ed-a361-48df37b92096,11
5875,Новоросійське,4,17309288-0fe0-11eb-80fb-b8830365bd04,21
5871,Новорічиця,4,66adfc23-de3c-11ea-80fb-b8830365bd04,17
5876,Новосамарка,4,3a9b487d-cf3b-11e9-b0c5-005056b24375,15
5877,Новосвітлівка,4,864c4f59-928b-11e9-898c-005056b24375,14
5878,Новоселидівка (Донецька обл.),4,41eab52e-c775-11ea-a970-b8830365ade4,5
5879,Новоселиця,4,e4411158-07e0-11eb-80fb-b8830365bd04,7
5884,Новоселиця (Івано-Франківська обл.),4,527f00fd-cf24-11e9-b0c5-005056b24375,9
5880,Новоселиця (Виноградівський р-н),4,31e1520f-229f-11ec-80fb-b8830365bd04,7
5881,Новоселиця (Вінницька обл.),4,a77a5e31-77c6-11ee-a361-48df37b92096,2
5882,Новоселиця (Долинський р-н),4,f2dcd8f7-4f17-11ea-b89e-0025b501a04b,9
5883,Новоселиця (Закарпатська обл.),4,be791788-e685-11e9-b48a-005056b24375,7
5885,Новоселиця (Кельменецький р-н),4,643bd362-e5ef-11e9-b48a-005056b24375,24
5886,Новоселиця (Кіровоградська обл.),4,1c5e9323-6f92-11ed-a361-48df37b92096,11
5887,Новоселиця (Полтавська обл.),4,7615ca38-98cb-11ee-a361-48df37b92096,16
5888,"Новоселиця (Попільнянський р-н., Житомирська обл.)",4,89a07e2e-dd9c-11eb-80fb-b8830365bd04,6
5889,"Новоселиця (Тячівський р-н., Закарпатська обл.)",4,3322f263-de44-11ea-80fb-b8830365bd04,7
5890,Новоселиця (Хмельницька обл.),4,0268c2b7-e66f-11e9-b48a-005056b24375,22
5891,Новоселиця (Черкаська обл.),4,063f1672-f91e-11ea-80fb-b8830365bd04,23
5892,Новоселиця (Чернівецька обл.),1,12058c59-02c2-11de-9570-001d92f78697,24
5893,Новоселівка,4,971d3aa6-76f7-11e9-898c-005056b24375,15
5894,Новоселівка (Ананьївський р-н),4,ab542942-bafd-11ea-a970-b8830365ade4,15
5895,Новоселівка (Арбузинський р-н),4,993c7717-18ca-11ed-a361-48df37b92096,14
5896,Новоселівка (Арцизький р-н),4,fa303964-c9a4-11ed-a361-48df37b92096,15
5897,Новоселівка (Березівський р-н),4,7c84d3f3-b7a5-11e9-8c22-005056b24375,15
5898,Новоселівка (Вінницька обл.),4,20796a84-7d68-11e9-898c-005056b24375,2
5899,Новоселівка (Вітовський р-н),4,65de7747-5f64-11ec-80fb-b8830365bd04,14
5900,Новоселівка (Дніпропетровська обл.),4,39e7cfe6-390a-11e9-acea-005056b24375,4
5901,Новоселівка (Донецька обл.),4,344f8ffd-e676-11e9-b48a-005056b24375,5
5902,Новоселівка (Забродівська сільрада),4,3e073f9d-6748-11ee-a361-48df37b92096,20
5904,Новоселівка (Красноградський р-н),4,e78c5786-18c8-11ed-a361-48df37b92096,20
5905,Новоселівка (Криничанський р-н),4,aa28475b-6ce1-11ee-a361-48df37b92096,4
5906,Новоселівка (Крисинська сільрада),4,af1bbc80-6748-11ee-a361-48df37b92096,20
5903,Новоселівка (Кілійський р-н),4,3ade9b12-964b-11e9-898c-005056b24375,15
5907,Новоселівка (Млинівський р-н),4,36920b18-dcc5-11ec-a361-48df37b92096,17
5908,"Новоселівка (Олександрійський р-н., Кіров. обл.)",4,6eaefc0f-1a1c-11eb-80fb-b8830365bd04,11
5909,Новоселівка (Оріхівський р-н.),4,7e72b1c3-4c84-11e9-acea-005056b24375,8
5910,"Новоселівка (Подільський р-н., Одеська обл.)",4,113db1fd-dd9d-11eb-80fb-b8830365bd04,15
5911,"Новоселівка (Пологівський р-н., Запорізька обл.)",4,c6721bb3-f1a7-11e9-91ff-0025b501a04b,8
5912,Новоселівка (Полтавська обл.),4,96c0284a-cf26-11e9-b0c5-005056b24375,16
5913,Новоселівка (Роздільнянський р-н),4,e10ed475-fba1-11ed-a361-48df37b92096,15
5914,"Новоселівка (Слов'янський р-н, Донецька обл.)",4,ade782b7-feed-11e9-91ff-0025b501a04b,5
5915,Новоселівка (Харківська обл.),4,40708e3a-e68d-11e9-b48a-005056b24375,20
5916,Новоселівка (Ясинуватський р-н),4,7f7a356b-cc27-11ea-a970-b8830365ade4,5
5917,Новоселівка Перша,4,af7bdda7-07e2-11eb-80fb-b8830365bd04,5
5933,Новослобідка,4,3c91efc5-7d5e-11e9-898c-005056b24375,8
5934,Новосолдатське,4,eb1f54d9-afdd-11ea-a970-b8830365ade4,8
5935,Новософіївка,4,08d062ea-e5e2-11e9-b48a-005056b24375,21
5936,Новостав,4,5a30f3db-6547-11ea-a970-b8830365ade4,19
5939,Новостав (Ізяславський р-н),4,c0be4836-1c6e-11ed-a361-48df37b92096,22
5937,Новостав (Волинська обл.),4,fd785beb-000a-11eb-80fb-b8830365bd04,3
5938,Новостав (Горохівський р-н),4,4c3175bf-bf46-11ee-a361-48df37b92096,3
5940,Новостав (Рівненський р-н),4,6841384c-bdfc-11eb-80fb-b8830365bd04,17
5941,Новоставці,4,40499173-65c0-11e9-898c-005056b24375,22
5942,Новоставці (Тернопільська обл.),4,127e78cf-8866-11ee-a361-48df37b92096,19
5943,Новостепанівка,4,a236264e-5f87-11ec-80fb-b8830365bd04,4
5944,Новостепнянське,4,914e667f-5a16-11ea-a970-b8830365ade4,8
5946,Новостроївка,4,558c546b-cde2-11eb-80fb-b8830365bd04,4
5947,Новостроївка (Деражнянський р-н),4,ce45771e-464a-11ec-80fb-b8830365bd04,22
5945,Новострільцівка,4,3bad2103-f407-11e9-91ff-0025b501a04b,12
5948,Новосуханівка,4,82c10b28-b7b7-11e9-8c22-005056b24375,18
5918,Новосілка,4,efbcb6a0-b399-11ed-a361-48df37b92096,13
5919,Новосілка (Кіровоградська обл.),4,e56aa2c6-9609-11eb-80fb-b8830365bd04,11
5920,Новосілка (Підвочиський р-н.),4,5426f70e-e5e4-11e9-b48a-005056b24375,19
5921,Новосілка (Тернопільська обл.),4,a53e5bd6-fedc-11e9-91ff-0025b501a04b,19
5922,Новосілка (Тернопільський р-н),4,6977e54d-4627-11ec-80fb-b8830365bd04,19
5923,Новосілка (Хмельницька обл.),4,5cf307ab-960b-11eb-80fb-b8830365bd04,22
5924,Новосілки (Вишгородський р-н),4,e94c017a-9286-11e9-898c-005056b24375,10
5925,Новосілки (Горохівський р-н),4,29d32302-c421-11ed-a361-48df37b92096,3
5926,Новосілки (Золочівський р-н),4,aca34194-b662-11ec-a361-48df37b92096,13
5927,Новосілки (Києво-Святошинський р-н),4,8dc013b0-d273-11e2-874c-d4ae527baec3,10
5928,Новосілки (Рівненська обл.),4,e0aa672d-7301-11e9-898c-005056b24375,17
5931,Новосілки(Золочівський р-н),4,a2037d02-82ce-11ee-a361-48df37b92096,13
5929,Новосілки-Гостинні,4,0342631b-5f9b-11ec-80fb-b8830365bd04,13
5930,Новосілки-Опарські,4,df55b400-e58e-11eb-80fb-b8830365bd04,13
5932,Новосільське (Ренінський р-н),4,96649cb9-5637-11e5-8d8d-005056887b8d,15
5949,Новотавричеське,4,40b17160-64d3-11e9-898c-005056b24375,8
5950,Новотроїцьке (Бердянський р-н),4,4f5a73d1-a0fb-11ea-a970-b8830365ade4,8
5951,"Новотроїцьке (Добропільський р-н., Донецька обл.)",4,e9f19c78-1a19-11eb-80fb-b8830365bd04,5
5952,Новотроїцьке (Донецька обл.),2,d9c2421e-89fd-11e5-b6f7-005056887b8d,5
5953,Новотроїцьке (Запорізька обл.),4,724cdba8-3607-11ea-b89e-0025b501a04b,8
5954,Новотроїцьке (Херсонська обл.),2,06f87932-4079-11de-b509-001d92f78698,21
5955,Новотягинка,4,85322bcb-7dd2-11eb-80fb-b8830365bd04,21
5956,Новоукраїнка,1,f706232a-4078-11de-b509-001d92f78698,11
5957,Новоукраїнка (Вінницька обл.),4,3a89a75e-8858-11ee-a361-48df37b92096,2
5958,Новоукраїнка (Запорізька обл.),4,23a816c9-cf15-11e9-b0c5-005056b24375,8
5959,Новоукраїнка (Кам'янсько-Дніпровський р-н),4,f7f85af3-b547-11ea-a970-b8830365ade4,8
5960,"Новоукраїнка (Мар'їнський р-н., Донецька обл.)",4,2c49f212-39a1-11e9-acea-005056b24375,5
5961,Новоукраїнка (Миколаївська обл.),4,1f064892-5a1b-11ea-a970-b8830365ade4,14
5963,Новоукраїнка (Роздільнянський р-н),4,09aab134-4d40-11ec-80fb-b8830365bd04,15
5962,Новоукраїнка (Рівненська обл.),4,5fd44ad9-96cf-11ea-a970-b8830365ade4,17
5964,Новоукраїнка (Чорнобаївський р-н),4,2da68fe0-9e05-11eb-80fb-b8830365bd04,23
5965,Новоукраїнське,4,480d0380-3665-11ec-80fb-b8830365bd04,4
5966,Новоулянівка,4,97199c1f-3e47-11eb-80fb-b8830365bd04,11
5967,Новоуспенівка,4,9b27f205-29c0-11eb-80fb-b8830365bd04,8
5968,Новофастів,4,5af06dbc-be27-11eb-80fb-b8830365bd04,2
5969,Новофедорівка,4,eb23c19c-dae4-11e9-b48a-005056b24375,14
5970,Новофедорівка (Донецька обл.),4,bc6227ef-1776-11eb-80fb-b8830365bd04,5
5971,Новофедорівка (Херсонська обл.),4,ff5170ee-d314-11ea-a970-b8830365ade4,21
5972,"Новофедорівка (Чутівський р-н., Полт. обл.)",4,8db1db79-67d4-11eb-80fb-b8830365bd04,16
5973,Новошин,4,c71cb02d-b7bb-11e9-8c22-005056b24375,9
5974,Новошичі,4,c59581ae-34b7-11eb-80fb-b8830365bd04,13
5975,Новояворівськ,1,f5554065-5712-11e1-a283-0026b97ed48a,13
5976,Новояковлівка (Запорізька обл.),4,7ee5514f-de3a-11ea-80fb-b8830365bd04,8
5977,Новоянисоль,4,3a982227-76ef-11e9-898c-005056b24375,5
5776,Новоєгорівка,4,1b97d6e6-7d6c-11e9-898c-005056b24375,14
5777,Новоєгорівка (Кіровоградська обл.),4,2799c1a7-c33c-11e9-b0c5-005056b24375,11
5778,Новоєлизаветівка,4,c976be98-bafd-11ea-a970-b8830365ade4,15
5782,Новоіванівка (Запорізька обл.),4,eaae4ae2-0c92-11ea-8c15-0025b502a06e,8
5783,Новоіванівка (Миколаївська обл.),4,3aadedef-50f0-11ec-80fb-b8830365bd04,14
5784,Новоіванівське,4,a4bb37ee-0ce3-11ea-8c15-0025b502a06e,4
5785,Новоіванівське (Вільнянський р-н),4,2dd32347-e595-11eb-80fb-b8830365bd04,8
5786,Новоівницьке,4,bb69de87-4690-11ea-b89e-0025b501a04b,6
5787,Новоігорівка (Кіровоградська обл),4,a3e2f6c4-9743-11e9-898c-005056b24375,11
5698,Нові Безрадичі,4,435c1630-6544-11ea-a970-b8830365ade4,10
5699,Нові Березичі,4,6279feb0-64dd-11ed-a361-48df37b92096,3
5702,Нові Бросківці,4,2117a5df-887a-11e9-898c-005056b24375,24
5700,Нові Білокоровичі,2,097db0c0-0666-11e3-874c-d4ae527baec3,6
5701,Нові Білярі,4,fa75a5cd-8861-11e9-898c-005056b24375,15
5703,Нові Велідники,4,ed6f894f-f413-11e9-91ff-0025b501a04b,6
5704,Нові Вирки,4,5eb2491c-f425-11e9-91ff-0025b501a04b,18
5705,Нові Драчинці,4,4d853e60-3d74-11ed-a361-48df37b92096,24
5706,Нові Каплани,4,80a9906a-07e2-11eb-80fb-b8830365bd04,15
5707,Нові Кривотули,4,92e629ce-16d8-11ec-80fb-b8830365bd04,9
5708,Нові Обіходи,4,14e6276a-c4d0-11ee-a361-48df37b92096,2
5709,Нові Озеряни,4,24c6c403-96d1-11ea-a970-b8830365ade4,6
5710,Нові Петликівці,4,e2d90be9-58fc-11ec-80fb-b8830365bd04,19
5711,Нові Петрівці,4,d1e11fc5-c68b-11e2-874c-d4ae527baec3,10
5712,Нові Санжари,2,7833e624-3b51-11de-913b-001d92f78698,16
5713,Нові Скоморохи,4,73b95c2e-8968-11ea-a970-b8830365ade4,9
5714,Нові Стрілища,4,e265c9dd-34f4-11ed-a361-48df37b92096,13
5715,Нові Трояни,4,220a77ad-29c0-11eb-80fb-b8830365bd04,15
5716,Нові Червища,4,e560c9ed-dab5-11e9-b48a-005056b24375,3
5717,Нові Чобручі,4,1abda76c-1a31-11ed-a361-48df37b92096,15
5718,Нові Яриловичі,4,0fb906e6-58fd-11ec-80fb-b8830365bd04,25
5978,Норинськ,4,964731e0-76ef-11e9-898c-005056b24375,6
5979,Носачевичі,4,934b44dc-fb9e-11ed-a361-48df37b92096,3
5980,Носачів,4,ea4d3570-fee0-11e9-91ff-0025b501a04b,23
5981,Носиківка,4,c33d7c50-9e05-11eb-80fb-b8830365bd04,2
5985,Носківці,4,3fc23a90-fee3-11e9-91ff-0025b501a04b,2
5982,Носів,4,68cbd2ba-29c6-11eb-80fb-b8830365bd04,19
5983,Носівка,1,06f8799e-4079-11de-b509-001d92f78698,25
5984,Носівці,4,2eeb28c8-cde3-11eb-80fb-b8830365bd04,2
5986,Нужель,4,757a27c1-43c8-11eb-80fb-b8830365bd04,3
5987,Нуйно,4,77cf44d8-a0f8-11ea-a970-b8830365ade4,3
5988,Нью-Йорк,2,730cd06c-c17e-11e3-9fa0-0050568002cf,5
5578,Нігин (Хмельницька обл.),4,7edd2aa0-de39-11ea-80fb-b8830365bd04,22
5579,Ніжиловичі,4,b7c4db4e-daa6-11e9-b48a-005056b24375,10
5580,Ніжин,1,76678793-8289-11dd-96a9-001d92f78698,25
5581,"Нікольське (Нікольський р-н., Донецька обл.)",2,000655ce-4079-11de-b509-001d92f78698,5
5582,Нікополь (Дніпропетровська обл.),1,db5c894f-391c-11dd-90d9-001a92567626,4
5583,Німецька Мокра,4,8a7606a0-16d6-11ec-80fb-b8830365bd04,7
5584,Німшин,4,cff58676-8e67-11ec-80fb-b8830365bd04,9
5585,Нісмичі,4,4afaaac2-f25d-11e5-899e-005056887b8d,13
5586,Нічогівка,4,99283707-ddd3-11ed-a361-48df37b92096,3
5989,Обава (Закарпатська обл.),4,656745be-de40-11ea-80fb-b8830365bd04,7
5990,Обарів,4,4c97e468-cf2d-11e9-b0c5-005056b24375,17
5991,Обенижі,4,c45a2fc9-64cb-11e9-898c-005056b24375,3
5992,Обертин,2,bb73089d-6b37-11e4-acce-0050568002cf,9
