id,is_active,price,discount,discount_type,currency,images,server_images,category,category_tree,manufacturer,brand,in_stock,amount,unit,markers,labels,similars,title,title_uk,title_en,title_ru,description,description_uk,description_en,description_ru,alt,alt_uk,alt_en,alt_ru,meta_title,meta_title_uk,meta_title_en,meta_title_ru,meta_descr,meta_descr_uk,meta_descr_en,meta_descr_ru,meta_key,meta_key_uk,meta_key_en,meta_key_ru
353,1,6417.0,1901.0,v,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",7,комплектуючі -> мотори,Виробник 3,Бренд 1,обмежена кількість,4,,,,"47,167,171,228,249,395,548,597",товар без характеристик 352,товар без характеристик 352,,,,,,,товар без характеристик 352,товар без характеристик 352,,,товар без характеристик 352,товар без характеристик 352,,,,,,,,,,
354,1,71974.0,41.0,p,USD,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",6,комплектуючі -> гальма,Виробник 1,Бренд 4,під замовлення,3,,,,"55,100,219,224,301,365,401",товар без характеристик 353,товар без характеристик 353,,,,,,,товар без характеристик 353,товар без характеристик 353,,,товар без характеристик 353,товар без характеристик 353,,,,,,,,,,
355,1,61632.0,52233.0,v,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",6,комплектуючі -> гальма,Виробник 1,Бренд 2,є в наявності,9,,,,"91,93,141,174,322,438,534",товар без характеристик 354,товар без характеристик 354,,,,,,,товар без характеристик 354,товар без характеристик 354,,,товар без характеристик 354,товар без характеристик 354,,,,,,,,,,
356,1,24600.0,14212.0,v,RUB,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",7,комплектуючі -> мотори,Виробник 4,Бренд 3,під замовлення,5,,,,"211,234,316,322,347,406,427,565,630",товар без характеристик 355,товар без характеристик 355,,,,,,,товар без характеристик 355,товар без характеристик 355,,,товар без характеристик 355,товар без характеристик 355,,,,,,,,,,
357,1,18426.0,4106.0,v,USD,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",2,рами,Виробник 1,Бренд 3,є в наявності,5,,,,"76,181,187,243,294,368,402,457,540",товар без характеристик 356,товар без характеристик 356,,,,,,,товар без характеристик 356,товар без характеристик 356,,,товар без характеристик 356,товар без характеристик 356,,,,,,,,,,
358,1,13727.0,62.0,p,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",2,рами,Виробник 2,Бренд 3,є в наявності,5,,,,"32,39,208,239,334,377,452,503",товар без характеристик 357,товар без характеристик 357,,,,,,,товар без характеристик 357,товар без характеристик 357,,,товар без характеристик 357,товар без характеристик 357,,,,,,,,,,
359,1,58170.0,42169.0,v,UAH,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",6,комплектуючі -> гальма,Виробник 1,Бренд 2,обмежена кількість,1,,,,"111,209,254,319,327,417,487,501",товар без характеристик 358,товар без характеристик 358,,,,,,,товар без характеристик 358,товар без характеристик 358,,,товар без характеристик 358,товар без характеристик 358,,,,,,,,,,
360,1,90036.0,64.0,p,UAH,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",3,комплектуючі,Виробник 4,Бренд 4,є в наявності,1,,,,"94,202,236,282,335,486",товар без характеристик 359,товар без характеристик 359,,,,,,,товар без характеристик 359,товар без характеристик 359,,,товар без характеристик 359,товар без характеристик 359,,,,,,,,,,
361,1,57875.0,39772.0,v,UAH,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",5,комплектуючі -> вилки,Виробник 1,Бренд 2,обмежена кількість,4,,,,"14,153,218,323,329",товар без характеристик 360,товар без характеристик 360,,,,,,,товар без характеристик 360,товар без характеристик 360,,,товар без характеристик 360,товар без характеристик 360,,,,,,,,,,
362,1,56976.0,44401.0,v,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",7,комплектуючі -> мотори,Виробник 4,Бренд 4,обмежена кількість,5,,,,"16,135,252,307,339,478,546,599",товар без характеристик 361,товар без характеристик 361,,,,,,,товар без характеристик 361,товар без характеристик 361,,,товар без характеристик 361,товар без характеристик 361,,,,,,,,,,
363,1,26860.0,20.0,p,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",3,комплектуючі,Виробник 1,Бренд 3,є в наявності,8,,,,"118,136,181,279,317,373,381,549,559",товар без характеристик 362,товар без характеристик 362,,,,,,,товар без характеристик 362,товар без характеристик 362,,,товар без характеристик 362,товар без характеристик 362,,,,,,,,,,
364,1,41419.0,98.0,p,RUB,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",4,комплектуючі -> амортизатори,Виробник 3,Бренд 3,є в наявності,7,,,,"126,158,162,285,300,368,390,547,606",товар без характеристик 363,товар без характеристик 363,,,,,,,товар без характеристик 363,товар без характеристик 363,,,товар без характеристик 363,товар без характеристик 363,,,,,,,,,,
365,1,14968.0,11624.0,v,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",5,комплектуючі -> вилки,Виробник 3,Бренд 2,під замовлення,7,,,,"55,58,83,296,354,423,450,473,515,554,561,598",товар без характеристик 364,товар без характеристик 364,,,,,,,товар без характеристик 364,товар без характеристик 364,,,товар без характеристик 364,товар без характеристик 364,,,,,,,,,,
366,1,30355.0,0.0,p,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",4,комплектуючі -> амортизатори,Виробник 4,Бренд 1,під замовлення,1,,,,"3,32,53,154,303,391,439,463,476,509,600",товар без характеристик 365,товар без характеристик 365,,,,,,,товар без характеристик 365,товар без характеристик 365,,,товар без характеристик 365,товар без характеристик 365,,,,,,,,,,
367,1,67803.0,97.0,p,UAH,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",4,комплектуючі -> амортизатори,Виробник 4,Бренд 2,є в наявності,5,,,,"49,75,107,117,231,387,505,533",товар без характеристик 366,товар без характеристик 366,,,,,,,товар без характеристик 366,товар без характеристик 366,,,товар без характеристик 366,товар без характеристик 366,,,,,,,,,,
368,1,71851.0,65921.0,v,USD,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",7,комплектуючі -> мотори,Виробник 1,Бренд 1,обмежена кількість,3,,,,"183,190,279,357,364,601",товар без характеристик 367,товар без характеристик 367,,,,,,,товар без характеристик 367,товар без характеристик 367,,,товар без характеристик 367,товар без характеристик 367,,,,,,,,,,
369,1,33696.0,21596.0,v,RUB,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",5,комплектуючі -> вилки,Виробник 4,Бренд 3,є в наявності,3,,,,"98,132,189,257,294,634",товар без характеристик 368,товар без характеристик 368,,,,,,,товар без характеристик 368,товар без характеристик 368,,,товар без характеристик 368,товар без характеристик 368,,,,,,,,,,
370,1,49706.0,83.0,p,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",8,комплектуючі -> колеса,Виробник 1,Бренд 1,немає в наявності,0,,,,"27,28,83,88,117,415,430,437,464,503",товар без характеристик 369,товар без характеристик 369,,,,,,,товар без характеристик 369,товар без характеристик 369,,,товар без характеристик 369,товар без характеристик 369,,,,,,,,,,
371,1,7131.0,4768.0,v,USD,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",7,комплектуючі -> мотори,Виробник 1,Бренд 2,обмежена кількість,8,,,,"94,157,162,195,335,620",товар без характеристик 370,товар без характеристик 370,,,,,,,товар без характеристик 370,товар без характеристик 370,,,товар без характеристик 370,товар без характеристик 370,,,,,,,,,,
372,1,56329.0,5.0,p,UAH,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",3,комплектуючі,Виробник 1,Бренд 3,є в наявності,5,,,,"114,142,148,319,337,432,616",товар без характеристик 371,товар без характеристик 371,,,,,,,товар без характеристик 371,товар без характеристик 371,,,товар без характеристик 371,товар без характеристик 371,,,,,,,,,,
373,1,68026.0,39061.0,v,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",8,комплектуючі -> колеса,Виробник 4,Бренд 3,є в наявності,3,,,,"172,214,291,310,363,431,532,606",товар без характеристик 372,товар без характеристик 372,,,,,,,товар без характеристик 372,товар без характеристик 372,,,товар без характеристик 372,товар без характеристик 372,,,,,,,,,,
374,1,11878.0,32.0,p,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",7,комплектуючі -> мотори,Виробник 1,Бренд 4,є в наявності,6,,,,"49,53,185,272,276",товар без характеристик 373,товар без характеристик 373,,,,,,,товар без характеристик 373,товар без характеристик 373,,,товар без характеристик 373,товар без характеристик 373,,,,,,,,,,
375,1,84852.0,78248.0,v,RUB,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",5,комплектуючі -> вилки,Виробник 2,Бренд 2,немає в наявності,0,,,,"39,97,168,181,250,509,519",товар без характеристик 374,товар без характеристик 374,,,,,,,товар без характеристик 374,товар без характеристик 374,,,товар без характеристик 374,товар без характеристик 374,,,,,,,,,,
376,1,48559.0,33819.0,v,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",5,комплектуючі -> вилки,Виробник 4,Бренд 4,є в наявності,6,,,,"77,109,135,163,352,556",товар без характеристик 375,товар без характеристик 375,,,,,,,товар без характеристик 375,товар без характеристик 375,,,товар без характеристик 375,товар без характеристик 375,,,,,,,,,,
377,1,18528.0,10764.0,v,USD,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",3,комплектуючі,Виробник 3,Бренд 2,є в наявності,8,,,,"19,147,163,203,358,408,504",товар без характеристик 376,товар без характеристик 376,,,,,,,товар без характеристик 376,товар без характеристик 376,,,товар без характеристик 376,товар без характеристик 376,,,,,,,,,,
378,1,89555.0,19275.0,v,USD,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",5,комплектуючі -> вилки,Виробник 1,Бренд 2,під замовлення,3,,,,"1,22,125,132,147,590",товар без характеристик 377,товар без характеристик 377,,,,,,,товар без характеристик 377,товар без характеристик 377,,,товар без характеристик 377,товар без характеристик 377,,,,,,,,,,
379,1,70319.0,20.0,p,UAH,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",8,комплектуючі -> колеса,Виробник 2,Бренд 2,є в наявності,1,,,,"28,138,185,274,302,401,414,431,476,536,549",товар без характеристик 378,товар без характеристик 378,,,,,,,товар без характеристик 378,товар без характеристик 378,,,товар без характеристик 378,товар без характеристик 378,,,,,,,,,,
380,1,63190.0,89.0,p,EUR,"1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png,1.png,2.png,3.png","https://eleek.com.ua/media/velo/atom/1.png,https://eleek.com.ua/media/velo/atom/2.png,https://eleek.com.ua/media/velo/atom/3.png,https://eleek.com.ua/media/velo/City/1.png,https://eleek.com.ua/media/velo/City/2.png,https://eleek.com.ua/media/velo/City/3.png,https://eleek.com.ua/media/velo/city_eco/1.png,https://eleek.com.ua/media/velo/city_eco/2.png,https://eleek.com.ua/media/velo/city_eco/3.png,https://eleek.com.ua/media/velo/lite/1.png,https://eleek.com.ua/media/velo/lite/2.png,https://eleek.com.ua/media/velo/lite/3.png",2,рами,Виробник 3,Бренд 4,під замовлення,7,,,,"181,208,217,302,342,569,586",товар без характеристик 379,товар без характеристик 379,,,,,,,товар без характеристик 379,товар без характеристик 379,,,товар без характеристик 379,товар без характеристик 379,,,,,,,,,,
